	Lemma	LemmaID	Number	Definite	Case	Form
5610	cablu	cablu	Sing	Def	Dir	cablul
5611	cablu	cablu	Sing	Def	Obl	cablului
5612	cablu	cablu	Plur	Bare	Dir	cabluri
5613	cablu	cablu	Plur	Bare	Obl	cabluri
5614	cablu	cablu	Plur	Def	Dir	cablurile
5615	cablu	cablu	Plur	Def	Obl	cablurilor
5616	spectacol	spectacol	Sing	Bare	Dir	spectacol
5617	spectacol	spectacol	Sing	Bare	Obl	spectacol
5618	spectacol	spectacol	Sing	Def	Dir	spectacolul
5619	spectacol	spectacol	Sing	Def	Obl	spectacolului
5620	spectacol	spectacol	Plur	Bare	Dir	spectacole
5621	spectacol	spectacol	Plur	Bare	Obl	spectacole
5622	spectacol	spectacol	Plur	Def	Dir	spectacolele
5623	spectacol	spectacol	Plur	Def	Obl	spectacolelor
5624	evidențiat	evidențiat	Sing	Bare	Dir	evidențiat
5625	evidențiat	evidențiat	Sing	Bare	Obl	evidențiat
5626	evidențiat	evidențiat	Sing	Def	Dir	evidențiatul
5627	evidențiat	evidențiat	Sing	Def	Obl	evidențiatului
5628	evidențiat	evidențiat	Plur	Bare	Dir	evidențiați
5629	evidențiat	evidențiat	Plur	Bare	Obl	evidențiați
5630	evidențiat	evidențiat	Plur	Def	Dir	evidențiații
5631	evidențiat	evidențiat	Plur	Def	Obl	evidențiaților
5632	leu	leu	Sing	Bare	Dir	leu
5633	leu	leu	Sing	Bare	Obl	leu
5634	leu	leu	Sing	Def	Dir	leul
5635	leu	leu	Sing	Def	Obl	leului
5636	leu	leu	Plur	Bare	Dir	lei
5637	leu	leu	Plur	Bare	Obl	lei
5638	leu	leu	Plur	Def	Dir	leii
5639	leu	leu	Plur	Def	Obl	leilor
5640	oră	oră	Sing	Bare	Dir	oră
5641	oră	oră	Sing	Bare	Obl	ore
5642	oră	oră	Sing	Def	Dir	ora
5643	oră	oră	Sing	Def	Obl	orei
5644	oră	oră	Plur	Bare	Dir	ore
5645	oră	oră	Plur	Bare	Obl	ore
5646	oră	oră	Plur	Def	Dir	orele
5647	oră	oră	Plur	Def	Obl	orelor
5648	chestie	chestie	Sing	Bare	Dir	chestie
5649	chestie	chestie	Sing	Bare	Obl	chestii
5650	chestie	chestie	Sing	Def	Dir	chestia
5651	chestie	chestie	Sing	Def	Obl	chestiei
5652	chestie	chestie	Plur	Bare	Dir	chestii
5653	chestie	chestie	Plur	Bare	Obl	chestii
5654	chestie	chestie	Plur	Def	Dir	chestiile
5655	chestie	chestie	Plur	Def	Obl	chestiilor
5656	păr	păr	Sing	Bare	Dir	păr
5657	păr	păr	Sing	Bare	Obl	păr
5658	păr	păr	Sing	Def	Dir	părul
5659	păr	păr	Sing	Def	Obl	părului
5660	păr	păr	Plur	Bare	Dir	peri
5661	păr	păr	Plur	Bare	Obl	peri
5662	păr	păr	Plur	Def	Dir	peri
5663	păr	păr	Plur	Def	Obl	perilor
5664	imprimantă	imprimantă	Sing	Bare	Dir	imprimantă
5665	imprimantă	imprimantă	Sing	Bare	Obl	
5666	imprimantă	imprimantă	Sing	Def	Dir	imprimanta
5667	imprimantă	imprimantă	Sing	Def	Obl	imprimantei
5668	imprimantă	imprimantă	Plur	Bare	Dir	imprimante
5669	imprimantă	imprimantă	Plur	Bare	Obl	imprimante
5670	imprimantă	imprimantă	Plur	Def	Dir	imprimantele
5671	imprimantă	imprimantă	Plur	Def	Obl	imprimantelor
5672	fiu	fiu	Sing	Bare	Dir	fiu
5673	fiu	fiu	Sing	Bare	Obl	fiu
5674	fiu	fiu	Sing	Def	Dir	fiul
5675	fiu	fiu	Sing	Def	Obl	fiului
5676	fiu	fiu	Plur	Bare	Dir	fii
5677	fiu	fiu	Plur	Bare	Obl	fii
5678	fiu	fiu	Plur	Def	Dir	fiii
5679	fiu	fiu	Plur	Def	Obl	fiilor
5680	posesie	posesie	Sing	Bare	Dir	posesie
5681	posesie	posesie	Sing	Bare	Obl	posesii
5682	posesie	posesie	Sing	Def	Dir	posesia
5683	posesie	posesie	Sing	Def	Obl	posesiei
5684	posesie	posesie	Plur	Bare	Dir	posesii
5685	posesie	posesie	Plur	Bare	Obl	posesii
5686	posesie	posesie	Plur	Def	Dir	posesiile
5687	posesie	posesie	Plur	Def	Obl	posesiilor
5688	prag	prag	Sing	Bare	Dir	prag
5689	prag	prag	Sing	Bare	Obl	prag
5690	prag	prag	Sing	Def	Dir	pragul
5691	prag	prag	Sing	Def	Obl	pragului
5692	prag	prag	Plur	Bare	Dir	praguri
5693	prag	prag	Plur	Bare	Obl	praguri
5694	prag	prag	Plur	Def	Dir	pragurile
5695	prag	prag	Plur	Def	Obl	pragurilor
5696	pecete	pecete	Sing	Bare	Dir	pecete
5697	pecete	pecete	Sing	Bare	Obl	peceți
5698	pecete	pecete	Sing	Def	Dir	pecetea
5699	pecete	pecete	Sing	Def	Obl	peceții
5700	pecete	pecete	Plur	Bare	Dir	peceți
5701	pecete	pecete	Plur	Bare	Obl	peceți
5702	pecete	pecete	Plur	Def	Dir	pecețile
5703	pecete	pecete	Plur	Def	Obl	peceților
5704	prezent	prezent	Sing	Bare	Dir	prezent
5705	prezent	prezent	Sing	Bare	Obl	prezent
5706	prezent	prezent	Sing	Def	Dir	prezentul
5707	prezent	prezent	Sing	Def	Obl	prezentului
5708	prezent	prezent	Plur	Bare	Dir	prezenturi
5709	prezent	prezent	Plur	Bare	Obl	prezenturi
5710	prezent	prezent	Plur	Def	Dir	prezenturile
5711	prezent	prezent	Plur	Def	Obl	prezenturilor
5712	generație	generație	Sing	Bare	Dir	generație
5713	generație	generație	Sing	Bare	Obl	generații
5714	generație	generație	Sing	Def	Dir	generația
5715	generație	generație	Sing	Def	Obl	generației
5716	generație	generație	Plur	Bare	Dir	generații
5717	generație	generație	Plur	Bare	Obl	generații
5718	generație	generație	Plur	Def	Dir	generațiile
5719	generație	generație	Plur	Def	Obl	generațiilor
5720	amic	amic	Sing	Bare	Dir	amic
5721	amic	amic	Sing	Bare	Obl	amic
5722	amic	amic	Sing	Def	Dir	amicul
5723	amic	amic	Sing	Def	Obl	amicului
5724	amic	amic	Plur	Bare	Dir	amici
5725	amic	amic	Plur	Bare	Obl	amici
5726	amic	amic	Plur	Def	Dir	amicii
5727	amic	amic	Plur	Def	Obl	amicilor
5728	ipocrit	ipocrit	Sing	Bare	Dir	ipocrit
5729	ipocrit	ipocrit	Sing	Bare	Obl	ipocrit
5730	ipocrit	ipocrit	Sing	Def	Dir	ipocritul
5731	ipocrit	ipocrit	Sing	Def	Obl	ipocritului
5732	ipocrit	ipocrit	Plur	Bare	Dir	ipocriți
5733	ipocrit	ipocrit	Plur	Bare	Obl	ipocriți
5734	ipocrit	ipocrit	Plur	Def	Dir	ipocriții
5735	ipocrit	ipocrit	Plur	Def	Obl	ipocriților
5736	sufix	sufix	Sing	Bare	Dir	sufix
5737	sufix	sufix	Sing	Bare	Obl	sufix
5738	sufix	sufix	Sing	Def	Dir	sufixul
5739	sufix	sufix	Sing	Def	Obl	sufixului
5740	sufix	sufix	Plur	Bare	Dir	sufixe
5741	sufix	sufix	Plur	Bare	Obl	sufixe
5742	sufix	sufix	Plur	Def	Dir	sufixele
5743	sufix	sufix	Plur	Def	Obl	sufixelor
5744	hotel	hotel	Sing	Bare	Dir	hotel
5745	hotel	hotel	Sing	Bare	Obl	hotel
5746	hotel	hotel	Sing	Def	Dir	hotelul
5747	hotel	hotel	Sing	Def	Obl	hotelului
5748	hotel	hotel	Plur	Bare	Dir	hoteluri
5749	hotel	hotel	Plur	Bare	Obl	hoteluri
5750	hotel	hotel	Plur	Def	Dir	hotelele
5751	hotel	hotel	Plur	Def	Obl	hotelelor
5752	încheiere	încheiere	Sing	Bare	Dir	încheiere
5753	încheiere	încheiere	Sing	Bare	Obl	încheieri
5754	încheiere	încheiere	Sing	Def	Dir	încheierea
5755	încheiere	încheiere	Sing	Def	Obl	încheierii
5756	încheiere	încheiere	Plur	Bare	Dir	încheieri
5757	încheiere	încheiere	Plur	Bare	Obl	încheieri
5758	încheiere	încheiere	Plur	Def	Dir	încheierile
5759	încheiere	încheiere	Plur	Def	Obl	încheierilor
5760	asfințit	asfințit	Sing	Bare	Dir	asfințit
5761	asfințit	asfințit	Sing	Bare	Obl	asfințit
5762	asfințit	asfințit	Sing	Def	Dir	asfințitul
5763	asfințit	asfințit	Sing	Def	Obl	asfințitului
5764	asfințit	asfințit	Plur	Bare	Dir	asfințituri
5765	asfințit	asfințit	Plur	Bare	Obl	asfințituri
5766	asfințit	asfințit	Plur	Def	Dir	asfințiturile
5767	asfințit	asfințit	Plur	Def	Obl	asfințiturilor
5768	ramură	ramură	Sing	Bare	Dir	ramură
5769	ramură	ramură	Sing	Bare	Obl	ramuri
5770	ramură	ramură	Sing	Def	Dir	ramura
5771	ramură	ramură	Sing	Def	Obl	ramurii
5772	ramură	ramură	Plur	Bare	Dir	ramuri
5773	ramură	ramură	Plur	Bare	Obl	ramuri
5774	ramură	ramură	Plur	Def	Dir	ramurile
5775	ramură	ramură	Plur	Def	Obl	ramurilor
5776	viespe	viespe	Sing	Bare	Dir	viespe
5777	viespe	viespe	Sing	Bare	Obl	viespi
5778	viespe	viespe	Sing	Def	Dir	viespea
5779	viespe	viespe	Sing	Def	Obl	viespii
5780	viespe	viespe	Plur	Bare	Dir	viespi
5781	viespe	viespe	Plur	Bare	Obl	viespi
5782	viespe	viespe	Plur	Def	Dir	viespile
5783	viespe	viespe	Plur	Def	Obl	viespilor
5784	venire	venire	Sing	Bare	Dir	venire
5785	venire	venire	Sing	Bare	Obl	veniri
5786	venire	venire	Sing	Def	Dir	venirea
5787	venire	venire	Sing	Def	Obl	venirii
5788	venire	venire	Plur	Bare	Dir	veniri
5789	venire	venire	Plur	Bare	Obl	veniri
5790	venire	venire	Plur	Def	Dir	venirile
5791	venire	venire	Plur	Def	Obl	venirilor
5792	mină	mină	Sing	Bare	Dir	mină
5793	mină	mină	Sing	Bare	Obl	mine
5794	mină	mină	Sing	Def	Dir	mina
5795	mină	mină	Sing	Def	Obl	minei
5796	mină	mină	Plur	Bare	Dir	mine
5797	mină	mină	Plur	Bare	Obl	mine
5798	mină	mină	Plur	Def	Dir	minele
5799	mină	mină	Plur	Def	Obl	minelor
5800	întrebare	întrebare	Sing	Bare	Dir	întrebare
5801	întrebare	întrebare	Sing	Bare	Obl	întrebări
5802	întrebare	întrebare	Sing	Def	Dir	întrebarea
5803	întrebare	întrebare	Sing	Def	Obl	întrebării
5804	întrebare	întrebare	Plur	Bare	Dir	întrebări
5805	întrebare	întrebare	Plur	Bare	Obl	întrebări
5806	întrebare	întrebare	Plur	Def	Dir	întrebările
5807	întrebare	întrebare	Plur	Def	Obl	întrebărilor
5808	amănunt	amănunt	Sing	Bare	Dir	amănunt
5809	amănunt	amănunt	Sing	Bare	Obl	amănunt
5810	amănunt	amănunt	Sing	Def	Dir	amănuntul
5811	amănunt	amănunt	Sing	Def	Obl	amănuntului
5812	amănunt	amănunt	Plur	Bare	Dir	amănunte
5813	amănunt	amănunt	Plur	Bare	Obl	amănunte
5814	amănunt	amănunt	Plur	Def	Dir	amănuntele
5815	amănunt	amănunt	Plur	Def	Obl	amănuntelor
5816	raport	raport	Sing	Bare	Dir	raport
5817	raport	raport	Sing	Bare	Obl	raport
5818	raport	raport	Sing	Def	Dir	raportul
5819	raport	raport	Sing	Def	Obl	raportului
5820	raport	raport	Plur	Bare	Dir	rapoarte
5821	raport	raport	Plur	Bare	Obl	rapoarte
5822	raport	raport	Plur	Def	Dir	rapoartele
5823	raport	raport	Plur	Def	Obl	rapoartelor
5824	cauză	cauză	Sing	Bare	Dir	cauză
5825	cauză	cauză	Sing	Bare	Obl	cauze
5826	cauză	cauză	Sing	Def	Dir	cauza
5827	cauză	cauză	Sing	Def	Obl	cauzei
5828	cauză	cauză	Plur	Bare	Dir	cauze
5829	cauză	cauză	Plur	Bare	Obl	cauze
5830	cauză	cauză	Plur	Def	Dir	cauzele
5831	cauză	cauză	Plur	Def	Obl	cauzelor
5832	nobilă	nobilă	Sing	Bare	Dir	nobilă
5833	nobilă	nobilă	Sing	Bare	Obl	nobile
5834	nobilă	nobilă	Sing	Def	Dir	nobila
5835	nobilă	nobilă	Sing	Def	Obl	nobilei
5836	nobilă	nobilă	Plur	Bare	Dir	nobile
5837	nobilă	nobilă	Plur	Bare	Obl	nobile
5838	nobilă	nobilă	Plur	Def	Dir	nobilele
5839	nobilă	nobilă	Plur	Def	Obl	nobilelor
5840	producere	producere	Sing	Bare	Dir	producere
5841	producere	producere	Sing	Bare	Obl	produceri
5842	producere	producere	Sing	Def	Dir	producerea
5843	producere	producere	Sing	Def	Obl	producerii
5844	producere	producere	Plur	Bare	Dir	produceri
5845	producere	producere	Plur	Bare	Obl	produceri
5846	producere	producere	Plur	Def	Dir	producerile
5847	producere	producere	Plur	Def	Obl	producerilor
5848	învățător	învățător	Sing	Bare	Dir	învățător
5849	învățător	învățător	Sing	Bare	Obl	învățător
5850	învățător	învățător	Sing	Def	Dir	învățătorul
5851	învățător	învățător	Sing	Def	Obl	învățătorului
5852	învățător	învățător	Plur	Bare	Dir	învățători
5853	învățător	învățător	Plur	Bare	Obl	învățători
5854	învățător	învățător	Plur	Def	Dir	învățătorii
5855	învățător	învățător	Plur	Def	Obl	învățătorilor
5856	localitate	localitate	Sing	Bare	Dir	localitate
5857	localitate	localitate	Sing	Bare	Obl	localități
5858	localitate	localitate	Sing	Def	Dir	localitatea
5859	localitate	localitate	Sing	Def	Obl	localității
5860	localitate	localitate	Plur	Bare	Dir	localități
5861	localitate	localitate	Plur	Bare	Obl	localități
5862	localitate	localitate	Plur	Def	Dir	localitățile
5863	localitate	localitate	Plur	Def	Obl	localităților
5864	vacanță	vacanță	Sing	Bare	Dir	vacanță
5865	vacanță	vacanță	Sing	Bare	Obl	vacanțe
5866	vacanță	vacanță	Sing	Def	Dir	vacanța
5867	vacanță	vacanță	Sing	Def	Obl	vacanței
5868	vacanță	vacanță	Plur	Bare	Dir	vacanțe
5869	vacanță	vacanță	Plur	Bare	Obl	vacanțe
5870	vacanță	vacanță	Plur	Def	Dir	vacanțele
5871	vacanță	vacanță	Plur	Def	Obl	vacanțelor
5872	clarificare	clarificare	Sing	Bare	Dir	clarificare
5873	clarificare	clarificare	Sing	Bare	Obl	clarificări
5874	clarificare	clarificare	Sing	Def	Dir	clarificarea
5875	clarificare	clarificare	Sing	Def	Obl	clarificării
5876	clarificare	clarificare	Plur	Bare	Dir	clarificări
5877	clarificare	clarificare	Plur	Bare	Obl	clarificări
5878	clarificare	clarificare	Plur	Def	Dir	clarificările
5879	clarificare	clarificare	Plur	Def	Obl	clarificărilor
5880	cinema	cinema	Sing	Bare	Dir	cinema
5881	cinema	cinema	Sing	Bare	Obl	cinema
5882	cinema	cinema	Sing	Def	Dir	cinemaul
5883	cinema	cinema	Sing	Def	Obl	cinemaului
5884	cinema	cinema	Plur	Bare	Dir	cinemauri
5885	cinema	cinema	Plur	Bare	Obl	cinemauri
5886	cinema	cinema	Plur	Def	Dir	cinemaurile
5887	cinema	cinema	Plur	Def	Obl	cinemaurilor
5888	documentare	documentare	Sing	Bare	Dir	documentare
5889	documentare	documentare	Sing	Bare	Obl	documentări
5890	documentare	documentare	Sing	Def	Dir	documentarea
5891	documentare	documentare	Sing	Def	Obl	documentării
5892	documentare	documentare	Plur	Bare	Dir	documentări
5893	documentare	documentare	Plur	Bare	Obl	documentări
5894	documentare	documentare	Plur	Def	Dir	documentările
5895	documentare	documentare	Plur	Def	Obl	documentărilor
5896	text	text	Sing	Bare	Dir	text
5897	text	text	Sing	Bare	Obl	text
5898	text	text	Sing	Def	Dir	textul
5899	text	text	Sing	Def	Obl	textului
5900	text	text	Plur	Bare	Dir	texte
5901	text	text	Plur	Bare	Obl	texte
5902	text	text	Plur	Def	Dir	textele
5903	text	text	Plur	Def	Obl	textelor
5904	noapte	noapte	Sing	Bare	Dir	noapte
5905	noapte	noapte	Sing	Bare	Obl	nopți
5906	noapte	noapte	Sing	Def	Dir	noaptea
5907	noapte	noapte	Sing	Def	Obl	nopții
5908	noapte	noapte	Plur	Bare	Dir	nopți
5909	noapte	noapte	Plur	Bare	Obl	nopți
5910	noapte	noapte	Plur	Def	Dir	
5911	noapte	noapte	Plur	Def	Obl	
5912	ospăț	ospăț	Sing	Bare	Dir	
5913	ospăț	ospăț	Sing	Bare	Obl	
5914	ospăț	ospăț	Sing	Def	Dir	
5915	ospăț	ospăț	Sing	Def	Obl	
5916	ospăț	ospăț	Plur	Bare	Dir	ospățuri
5917	ospăț	ospăț	Plur	Bare	Obl	ospățuri
5918	ospăț	ospăț	Plur	Def	Dir	ospățurile
5919	ospăț	ospăț	Plur	Def	Obl	ospățurilor
5920	etaj	etaj	Sing	Bare	Dir	etaj
5921	etaj	etaj	Sing	Bare	Obl	etaj
5922	etaj	etaj	Sing	Def	Dir	etajul
5923	etaj	etaj	Sing	Def	Obl	etajului
5924	etaj	etaj	Plur	Bare	Dir	etaje
5925	etaj	etaj	Plur	Bare	Obl	etaje
5926	etaj	etaj	Plur	Def	Dir	etajele
5927	etaj	etaj	Plur	Def	Obl	etajelor
5928	cuc	cuc	Sing	Bare	Dir	cuc
5929	cuc	cuc	Sing	Bare	Obl	cuc
5930	cuc	cuc	Sing	Def	Dir	cucul
5931	cuc	cuc	Sing	Def	Obl	cucului
5932	cuc	cuc	Plur	Bare	Dir	cuci
5933	cuc	cuc	Plur	Bare	Obl	cuci
5934	cuc	cuc	Plur	Def	Dir	cucii
5935	cuc	cuc	Plur	Def	Obl	cucilor
5936	inel	inel	Sing	Bare	Dir	inel
5937	inel	inel	Sing	Bare	Obl	inel
5938	inel	inel	Sing	Def	Dir	inelul
5939	inel	inel	Sing	Def	Obl	inelului
5940	inel	inel	Plur	Bare	Dir	inele
5941	inel	inel	Plur	Bare	Obl	inele
5942	inel	inel	Plur	Def	Dir	inelele
5943	inel	inel	Plur	Def	Obl	inelelor
5944	laț	laț	Sing	Bare	Dir	laț
5945	laț	laț	Sing	Bare	Obl	laț
5946	laț	laț	Sing	Def	Dir	lațul
5947	laț	laț	Sing	Def	Obl	lațului
5948	laț	laț	Plur	Bare	Dir	lațuri
5949	laț	laț	Plur	Bare	Obl	lațuri
5950	laț	laț	Plur	Def	Dir	lațurile
5951	laț	laț	Plur	Def	Obl	lațurilor
5952	cupru	cupru	Sing	Bare	Dir	cupru
5953	cupru	cupru	Sing	Bare	Obl	cupru
5954	cupru	cupru	Sing	Def	Dir	cuprul
5955	cupru	cupru	Sing	Def	Obl	cuprului
5956	cupru	cupru	Plur	Bare	Dir	
5957	cupru	cupru	Plur	Bare	Obl	
5958	cupru	cupru	Plur	Def	Dir	
5959	cupru	cupru	Plur	Def	Obl	
5960	motiv	motiv	Sing	Bare	Dir	motiv
5961	motiv	motiv	Sing	Bare	Obl	motiv
5962	motiv	motiv	Sing	Def	Dir	motivul
5963	motiv	motiv	Sing	Def	Obl	motivului
5964	motiv	motiv	Plur	Bare	Dir	motive
5965	motiv	motiv	Plur	Bare	Obl	motive
5966	motiv	motiv	Plur	Def	Dir	motivele
5967	motiv	motiv	Plur	Def	Obl	motivelor
5968	însemnare	însemnare	Sing	Bare	Dir	însemnare
5969	însemnare	însemnare	Sing	Bare	Obl	însemnări
5970	însemnare	însemnare	Sing	Def	Dir	însemnarea
5971	însemnare	însemnare	Sing	Def	Obl	însemnării
5972	însemnare	însemnare	Plur	Bare	Dir	însemnări
5973	însemnare	însemnare	Plur	Bare	Obl	însemnări
5974	însemnare	însemnare	Plur	Def	Dir	însemnările
5975	însemnare	însemnare	Plur	Def	Obl	însemnărilor
5976	burete	burete	Sing	Bare	Dir	burete
5977	burete	burete	Sing	Bare	Obl	burete
5978	burete	burete	Sing	Def	Dir	buretele
5979	burete	burete	Sing	Def	Obl	buretelui
5980	burete	burete	Plur	Bare	Dir	bureți
5981	burete	burete	Plur	Bare	Obl	bureți
5982	burete	burete	Plur	Def	Dir	bureții
5983	burete	burete	Plur	Def	Obl	bureților
5984	intrus	intrus	Sing	Bare	Dir	intrus
5985	intrus	intrus	Sing	Bare	Obl	intrus
5986	intrus	intrus	Sing	Def	Dir	intrusul
5987	intrus	intrus	Sing	Def	Obl	intrusului
5988	intrus	intrus	Plur	Bare	Dir	intruși
5989	intrus	intrus	Plur	Bare	Obl	intruși
5990	intrus	intrus	Plur	Def	Dir	intrușii
5991	intrus	intrus	Plur	Def	Obl	intrușilor
5992	raft	raft	Sing	Bare	Dir	raft
5993	raft	raft	Sing	Bare	Obl	raft
5994	raft	raft	Sing	Def	Dir	raftul
5995	raft	raft	Sing	Def	Obl	raftului
5996	raft	raft	Plur	Bare	Dir	rafturi
5997	raft	raft	Plur	Bare	Obl	rafturi
5998	raft	raft	Plur	Def	Dir	rafturile
5999	raft	raft	Plur	Def	Obl	rafturilor
6000	înotătoare	înotătoare	Sing	Bare	Dir	înotătoare
6001	înotătoare	înotătoare	Sing	Bare	Obl	înotătoare
6002	înotătoare	înotătoare	Sing	Def	Dir	înotătoarea
6003	înotătoare	înotătoare	Sing	Def	Obl	înotătoarei
6004	înotătoare	înotătoare	Plur	Bare	Dir	înotătoare
6005	înotătoare	înotătoare	Plur	Bare	Obl	înotătoare
6006	înotătoare	înotătoare	Plur	Def	Dir	înotătoarele
6007	înotătoare	înotătoare	Plur	Def	Obl	înotătoarelor
6008	coborât	coborât	Sing	Bare	Dir	coborât
6009	coborât	coborât	Sing	Bare	Obl	coborât
6010	coborât	coborât	Sing	Def	Dir	coborâtul
6011	coborât	coborât	Sing	Def	Obl	coborâtului
6012	coborât	coborât	Plur	Bare	Dir	
6013	coborât	coborât	Plur	Bare	Obl	
6014	coborât	coborât	Plur	Def	Dir	
6015	coborât	coborât	Plur	Def	Obl	
6016	înțelept	înțelept	Sing	Bare	Dir	înțelept
6017	înțelept	înțelept	Sing	Bare	Obl	înțelept
6018	înțelept	înțelept	Sing	Def	Dir	înțeleptul
6019	înțelept	înțelept	Sing	Def	Obl	înțeleptului
6020	înțelept	înțelept	Plur	Bare	Dir	înțelepți
6021	înțelept	înțelept	Plur	Bare	Obl	înțelepți
6022	înțelept	înțelept	Plur	Def	Dir	înțelepții
6023	înțelept	înțelept	Plur	Def	Obl	înțelepților
6024	chibrit	chibrit	Sing	Bare	Dir	chibrit
6025	chibrit	chibrit	Sing	Bare	Obl	chibrit
6026	chibrit	chibrit	Sing	Def	Dir	chibritul
6027	chibrit	chibrit	Sing	Def	Obl	chibritului
6028	chibrit	chibrit	Plur	Bare	Dir	chibrite
6029	chibrit	chibrit	Plur	Bare	Obl	chibrite
6030	chibrit	chibrit	Plur	Def	Dir	chibritele
6031	chibrit	chibrit	Plur	Def	Obl	chibritelor
6032	pădure	pădure	Sing	Bare	Dir	pădure
6033	pădure	pădure	Sing	Bare	Obl	păduri
6034	pădure	pădure	Sing	Def	Dir	pădurea
6035	pădure	pădure	Sing	Def	Obl	pădurii
6036	pădure	pădure	Plur	Bare	Dir	păduri
6037	pădure	pădure	Plur	Bare	Obl	păduri
6038	pădure	pădure	Plur	Def	Dir	pădurile
6039	pădure	pădure	Plur	Def	Obl	pădurilor
6040	viscol	viscol	Sing	Bare	Dir	viscol
6041	viscol	viscol	Sing	Bare	Obl	viscol
6042	viscol	viscol	Sing	Def	Dir	viscolul
6043	viscol	viscol	Sing	Def	Obl	viscolului
6044	viscol	viscol	Plur	Bare	Dir	viscole
6045	viscol	viscol	Plur	Bare	Obl	viscole
6046	viscol	viscol	Plur	Def	Dir	viscolele
6047	viscol	viscol	Plur	Def	Obl	viscolelor
6048	tânăr	tânăr	Sing	Bare	Dir	tânăr
6049	tânăr	tânăr	Sing	Bare	Obl	tânăr
6050	tânăr	tânăr	Sing	Def	Dir	tânărul
6051	tânăr	tânăr	Sing	Def	Obl	tânărului
6052	tânăr	tânăr	Plur	Bare	Dir	tineri
6053	tânăr	tânăr	Plur	Bare	Obl	tineri
6054	tânăr	tânăr	Plur	Def	Dir	tinerii
6055	tânăr	tânăr	Plur	Def	Obl	tinerilor
6056	manieră	manieră	Sing	Bare	Dir	manieră
6057	manieră	manieră	Sing	Bare	Obl	maniere
6058	manieră	manieră	Sing	Def	Dir	maniera
6059	manieră	manieră	Sing	Def	Obl	manierei
6060	manieră	manieră	Plur	Bare	Dir	maniere
6061	manieră	manieră	Plur	Bare	Obl	maniere
6062	manieră	manieră	Plur	Def	Dir	manierele
6063	manieră	manieră	Plur	Def	Obl	manierelor
6064	apă	apă	Sing	Bare	Dir	apă
6065	apă	apă	Sing	Bare	Obl	ape
6066	apă	apă	Sing	Def	Dir	apa
6067	apă	apă	Sing	Def	Obl	apei
6068	apă	apă	Plur	Bare	Dir	ape
6069	apă	apă	Plur	Bare	Obl	ape
6070	apă	apă	Plur	Def	Dir	apele
6071	apă	apă	Plur	Def	Obl	apelor
6072	făt	făt	Sing	Bare	Dir	făt
6073	făt	făt	Sing	Bare	Obl	făt
6074	făt	făt	Sing	Def	Dir	fătul
6075	făt	făt	Sing	Def	Obl	fătului
6076	făt	făt	Plur	Bare	Dir	feți
6077	făt	făt	Plur	Bare	Obl	feți
6078	făt	făt	Plur	Def	Dir	feții
6079	făt	făt	Plur	Def	Obl	feților
6080	sărac	sărac	Sing	Bare	Dir	sărac
6081	sărac	sărac	Sing	Bare	Obl	sărac
6082	sărac	sărac	Sing	Def	Dir	săracul
6083	sărac	sărac	Sing	Def	Obl	săracului
6084	sărac	sărac	Plur	Bare	Dir	săraci
6085	sărac	sărac	Plur	Bare	Obl	săraci
6086	sărac	sărac	Plur	Def	Dir	săracii
6087	sărac	sărac	Plur	Def	Obl	săracilor
6088	boltă	boltă	Sing	Bare	Dir	boltă
6089	boltă	boltă	Sing	Bare	Obl	bolți
6090	boltă	boltă	Sing	Def	Dir	bolta
6091	boltă	boltă	Sing	Def	Obl	bolții
6092	boltă	boltă	Plur	Bare	Dir	bolți
6093	boltă	boltă	Plur	Bare	Obl	bolți
6094	boltă	boltă	Plur	Def	Dir	bolțile
6095	boltă	boltă	Plur	Def	Obl	bolților
6096	recapitulare	recapitulare	Sing	Bare	Dir	recapitulare
6097	recapitulare	recapitulare	Sing	Bare	Obl	recapitulări
6098	recapitulare	recapitulare	Sing	Def	Dir	recapitularea
6099	recapitulare	recapitulare	Sing	Def	Obl	recapitulării
6100	recapitulare	recapitulare	Plur	Bare	Dir	recapitulări
6101	recapitulare	recapitulare	Plur	Bare	Obl	recapitulări
6102	recapitulare	recapitulare	Plur	Def	Dir	recapitulările
6103	recapitulare	recapitulare	Plur	Def	Obl	recapitulărilor
6104	calendar	calendar	Sing	Bare	Dir	calendar
6105	calendar	calendar	Sing	Bare	Obl	calendar
6106	calendar	calendar	Sing	Def	Dir	calendarul
6107	calendar	calendar	Sing	Def	Obl	calendarului
6108	calendar	calendar	Plur	Bare	Dir	calendare
6109	calendar	calendar	Plur	Bare	Obl	calendare
6110	calendar	calendar	Plur	Def	Dir	calendarele
6111	calendar	calendar	Plur	Def	Obl	calendarelor
6112	prund	prund	Sing	Bare	Dir	prund
6113	prund	prund	Sing	Bare	Obl	prund
6114	prund	prund	Sing	Def	Dir	prundul
6115	prund	prund	Sing	Def	Obl	prundului
6116	prund	prund	Plur	Bare	Dir	prunduri
